TotalTimeMin,CompletedTasks,RemainingTasks,TaskCompletionRate,ChargeVisits,FinalBatteryPct
472.95171684696214,8,0,1.0,1,24.64427883486486
478.6099483981841,8,0,1.0,1,23.753969002713212
480.0,7,1,0.875,1,27.369493466515518
480.0,7,1,0.875,1,44.660933182176464
471.09687447667886,8,0,1.0,1,28.672079063922528
477.9850223005608,8,0,1.0,1,21.07539304492442
480.0,7,1,0.875,1,42.895404915570964
480.0,7,1,0.875,1,45.510832628428886
477.9524226350337,8,0,1.0,1,24.98654960097142
473.09261843068305,8,0,1.0,1,23.274841215451218
480.0,7,1,0.875,1,44.382745445653754
480.0,7,1,0.875,1,48.12026288992233
480.0,7,1,0.875,1,40.86816411582211
480.0,7,1,0.875,1,44.19697221483236
480.0,7,1,0.875,1,44.44270054899743
480.0,7,1,0.875,1,40.08276480689202
470.337841337019,8,0,1.0,1,24.76372352376404
474.33961971220253,8,0,1.0,1,26.946498703579014
471.06532455563246,8,0,1.0,1,27.241245269847663
472.2928935839825,8,0,1.0,1,27.68311434930218
480.0,7,1,0.875,1,44.83379053559919
469.8459360838229,8,0,1.0,1,24.517718749860418
475.9426051199011,8,0,1.0,1,23.08062924574554
465.45736596179944,8,0,1.0,1,30.006344520156215
473.6394697309513,8,0,1.0,1,26.91108366997839
480.0,7,1,0.875,1,40.99171615600815
480.0,7,1,0.875,1,46.264564043686065
478.3573726140368,8,0,1.0,1,26.031242855423006
480.0,7,1,0.875,1,40.357896481451434
471.8478133585713,8,0,1.0,1,24.585287748272876
480.0,7,1,0.875,1,43.865834882479334
480.0,7,1,0.875,1,44.67840846814401
480.0,7,1,0.875,1,44.0460315916676
468.7310727997473,8,0,1.0,1,27.4640936666627
480.0,7,1,0.875,1,46.18454404644132
472.5986401090863,8,0,1.0,1,23.795177836248833
480.0,7,1,0.875,1,42.76297899415061
470.66829660009955,8,0,1.0,1,25.324228769031723
480.0,7,1,0.875,1,43.14924887708521
480.0,7,1,0.875,1,39.37931005339526
476.8407578103378,8,0,1.0,1,22.768999267164034
461.4175288329774,8,0,1.0,1,26.397906028176102
480.0,7,1,0.875,1,41.817596168754115
472.36028789552125,8,0,1.0,1,25.441228482984076
472.176878733901,8,0,1.0,1,25.34919366041529
480.0,7,1,0.875,1,43.162275934585296
480.0,7,1,0.875,1,41.177966549855064
480.0,7,1,0.875,1,46.384633122968424
475.7132660841615,8,0,1.0,1,26.57543853202513
480.0,7,1,0.875,1,44.76418014483782
470.2652937056891,8,0,1.0,1,26.48058323112741
466.65323150752783,8,0,1.0,1,27.5646666228428
480.0,7,1,0.875,1,41.79406557408238
480.0,7,1,0.875,1,43.45866440426618
460.6073890340001,8,0,1.0,1,29.64708421070558
474.4699882712953,8,0,1.0,1,25.44285253686386
480.0,7,1,0.875,1,41.359536299962606
476.52953081537555,8,0,1.0,1,23.927888898768714
460.923133588985,8,0,1.0,1,29.20601503327226
471.70888569077187,8,0,1.0,1,24.758359159663918
480.0,7,1,0.875,1,47.33671240300055
473.78352953048574,8,0,1.0,1,25.718336211753535
470.1490705181525,8,0,1.0,1,26.693307303509656
475.97274175517055,8,0,1.0,1,22.433747766913612
464.55549988885355,8,0,1.0,1,24.427354032501228
473.99560543897866,8,0,1.0,1,27.466969559675395
480.0,7,1,0.875,1,45.39267067379582
470.7968032189034,8,0,1.0,1,27.592032215707707
480.0,7,1,0.875,1,41.56252358522984
471.8425851094563,8,0,1.0,1,27.44762878796353
480.0,7,1,0.875,1,44.917275140858536
473.3714288630984,8,0,1.0,1,25.01707864332858
480.0,7,1,0.875,1,42.02070656173176
457.1013200253153,8,0,1.0,1,29.271972800245283
480.0,7,1,0.875,1,41.499154393167245
480.0,7,1,0.875,1,43.036747402363176
480.0,7,1,0.875,1,40.39050890775785
480.0,7,1,0.875,1,43.23931955519964
480.0,7,1,0.875,1,48.289209076206944
466.7097836003402,8,0,1.0,1,23.891362045175537
480.0,7,1,0.875,1,44.43466619389808
480.0,7,1,0.875,1,46.45531263038521
473.19159799181983,8,0,1.0,1,24.69843037001729
480.0,7,1,0.875,1,42.10750197225954
472.2672537293281,8,0,1.0,1,25.165869807050594
480.0,7,1,0.875,1,42.687184863340065
480.0,7,1,0.875,1,44.077607233885146
473.90612706093987,8,0,1.0,1,24.51520603204265
480.0,7,1,0.875,1,43.96940440048835
478.3162649032095,8,0,1.0,1,25.670513895877562
480.0,7,1,0.875,1,45.77876525155838
480.0,7,1,0.875,1,43.28482790039142
477.0035793075915,8,0,1.0,1,25.462495401889463
476.64920205048014,8,0,1.0,1,24.643627836540176
462.8735325016025,8,0,1.0,1,27.942276760248017
480.0,7,1,0.875,1,41.72346615471041
469.54917933228955,8,0,1.0,1,24.184570099353216
476.320806535336,8,0,1.0,1,23.371124537004725
480.0,7,1,0.875,1,43.18974583365721
469.51064542472386,8,0,1.0,1,25.764681273188177
479.77096792639367,8,0,1.0,1,24.796471124496303
480.0,7,1,0.875,1,40.89433162581233
480.0,7,1,0.875,1,41.44915711038392
480.0,7,1,0.875,1,42.64301301385744
480.0,7,1,0.875,1,43.43496535799896
480.0,7,1,0.875,1,42.25347878596777
480.0,7,1,0.875,1,40.28016294195698
480.0,7,1,0.875,1,46.46670125406078
466.00138153742927,8,0,1.0,1,28.4977556820727
467.32882246771265,8,0,1.0,1,27.43533782698071
470.18917235040965,8,0,1.0,1,24.834909386392006
468.98841767478683,8,0,1.0,1,25.326800633111354
462.7746256274986,8,0,1.0,1,28.2581342953295
480.0,7,1,0.875,1,47.08363836904549
463.81458230389353,8,0,1.0,1,30.030934369046005
467.7533197223367,8,0,1.0,1,28.329609705586392
472.31040333042716,8,0,1.0,1,24.676990099626995
480.0,7,1,0.875,1,40.64923658316869
480.0,7,1,0.875,1,43.07877981886941
