TotalTimeMin,CompletedTasks,RemainingTasks,TaskCompletionRate,ChargeVisits,FinalBatteryPct
480.0,7,1,0.875,1,44.018482670363014
479.7915936762019,8,0,1.0,1,24.82685410236363
475.54276125431306,8,0,1.0,1,25.45806226807214
472.81772916144826,8,0,1.0,1,25.059399221742936
471.53562494327446,8,0,1.0,1,25.037612157649562
480.0,7,1,0.875,1,43.71344147476499
480.0,7,1,0.875,1,41.60761133910057
465.8021193976674,8,0,1.0,1,28.54033317223061
480.0,7,1,0.875,1,41.808433748298825
480.0,7,1,0.875,1,42.37592659288373
473.1156855235814,8,0,1.0,1,24.371140862080402
474.9369162018003,8,0,1.0,1,9.225576776988937
480.0,7,1,0.875,1,44.39019878406296
480.0,7,1,0.875,1,42.833543661966644
476.541038100246,8,0,1.0,1,23.00145471171042
470.1507838054921,8,0,1.0,1,25.117534463505184
480.0,7,1,0.875,1,42.6114513437384
460.6528888851664,8,0,1.0,1,27.694148049971957
480.0,7,1,0.875,1,44.87165670967769
475.53632543332986,8,0,1.0,1,25.69504349614628
475.8218149522936,8,0,1.0,1,23.47421654231451
480.0,7,1,0.875,1,44.18336400269246
480.0,7,1,0.875,1,46.918194708265034
480.0,7,1,0.875,1,38.755987116905686
480.0,7,1,0.875,1,41.16969629405668
480.0,7,1,0.875,1,25.77347926402136
480.0,7,1,0.875,1,39.619254628612794
480.0,7,1,0.875,1,25.82224923421392
460.22157913979805,8,0,1.0,1,26.46555326643219
480.0,7,1,0.875,1,44.72065697006252
480.0,7,1,0.875,1,40.083667557347354
480.0,7,1,0.875,1,42.74748921283408
480.0,7,1,0.875,1,39.747120428894405
480.0,7,1,0.875,1,41.27456970010964
473.3495426940912,8,0,1.0,1,24.120325546054474
480.0,7,1,0.875,1,42.09326071963338
480.0,7,1,0.875,1,40.707467815863886
480.0,7,1,0.875,1,45.04619319872354
471.6237327960514,8,0,1.0,1,25.706967601463592
472.48052754409383,8,0,1.0,1,24.30503433936474
478.5929961828844,8,0,1.0,1,22.831667376594606
470.5678097713507,8,0,1.0,1,27.29323508836646
479.17121395174047,8,0,1.0,1,22.899461802829947
480.0,7,1,0.875,1,23.739266987271268
480.0,7,1,0.875,1,43.28275865069138
480.0,7,1,0.875,1,44.827875233781015
474.8469310567489,8,0,1.0,1,23.59928285857592
465.3780131145611,8,0,1.0,1,26.97690443622638
480.0,7,1,0.875,1,45.39868785524651
475.17915812043987,8,0,1.0,1,7.282275471159817
455.0615320411697,8,0,1.0,1,29.814259658659687
480.0,7,1,0.875,1,23.086136503702374
480.0,7,1,0.875,1,44.36955533860775
470.8925044108896,8,0,1.0,1,23.37935939998885
480.0,7,1,0.875,1,40.837088920248156
472.0285594224762,8,0,1.0,1,25.0580877815124
473.24790513044337,8,0,1.0,1,24.088506902284355
468.7228544554224,8,0,1.0,1,28.11041699645513
480.0,7,1,0.875,1,47.66011315170443
480.0,7,1,0.875,1,44.26434240543968
462.2886954921502,8,0,1.0,1,27.064213167582302
480.0,7,1,0.875,1,43.19782327224493
480.0,7,1,0.875,1,43.62462767287529
480.0,7,1,0.875,1,44.86204039820734
466.70361812367514,8,0,1.0,1,28.506947927563434
480.0,7,1,0.875,1,24.411843729747208
469.77725149577043,8,0,1.0,1,24.575650197841803
480.0,7,1,0.875,1,25.588761481803143
480.0,7,1,0.875,1,41.22133831432747
480.0,7,1,0.875,1,40.59261519372255
480.0,7,1,0.875,1,43.642151830357406
469.87359251055693,8,0,1.0,1,25.054985768559515
480.0,7,1,0.875,1,40.53816018343426
480.0,7,1,0.875,1,44.463300772384386
480.0,7,1,0.875,1,41.28171485611624
472.4021686434019,8,0,1.0,1,24.794043193838316
470.5577977164137,8,0,1.0,1,28.460967182476658
457.34656261080426,8,0,1.0,1,26.4137649740326
474.72446562553085,8,0,1.0,1,25.363120007981905
480.0,7,1,0.875,1,43.40818679765391
480.0,7,1,0.875,1,46.43652081993119
479.8357301629787,8,0,1.0,1,6.056592858032779
469.2151857618421,8,0,1.0,1,25.452571936761117
480.0,7,1,0.875,1,27.440013897086224
471.4778773022258,8,0,1.0,1,26.98398702552727
480.0,7,1,0.875,1,43.504932256703775
472.37235368229733,8,0,1.0,1,25.15029945700483
480.0,7,1,0.875,1,44.23054066930734
480.0,7,1,0.875,1,44.79517928681048
475.25042121817427,8,0,1.0,1,23.682241418601187
480.0,7,1,0.875,1,25.203986726856932
480.0,7,1,0.875,1,45.53154734654778
480.0,7,1,0.875,1,43.39082335316033
480.0,7,1,0.875,1,41.74461753962226
480.0,7,1,0.875,1,47.291984483156114
480.0,7,1,0.875,1,45.115646276354084
480.0,7,1,0.875,1,30.191356672195155
480.0,7,1,0.875,1,40.34707315496534
479.1877937566811,8,0,1.0,1,23.384575626932566
480.0,7,1,0.875,1,28.730121239485918
474.3058494438187,8,0,1.0,1,26.41102755288536
480.0,7,1,0.875,1,43.58474226178754
480.0,7,1,0.875,1,40.090783404506695
480.0,7,1,0.875,1,40.90247535101368
480.0,7,1,0.875,1,42.50085878701596
480.0,7,1,0.875,1,42.82991501978874
479.74789843666525,8,0,1.0,1,24.889882791043657
480.0,7,1,0.875,1,23.847917548035475
480.0,7,1,0.875,1,41.418684464439536
456.72572440715237,8,0,1.0,1,29.575954349683542
455.7098612251464,8,0,1.0,1,28.213801957902
466.8304960231864,8,0,1.0,1,27.75798490352663
470.9581209201924,8,0,1.0,1,26.60356043641631
480.0,7,1,0.875,1,23.189784732452424
480.0,7,1,0.875,1,41.090881484717656
480.0,7,1,0.875,1,43.879010511951094
467.1628918423367,8,0,1.0,1,25.014128280621446
480.0,7,1,0.875,1,42.65113257533129
480.0,7,1,0.875,1,43.72900323367277
480.0,7,1,0.875,1,42.490378353020006
480.0,7,1,0.875,1,43.35823464079512
472.21571625179496,8,0,1.0,1,9.507256302062096
480.0,7,1,0.875,1,24.025918457015347
477.1040003531379,8,0,1.0,1,28.446139248117415
480.0,7,1,0.875,1,44.866940287216586
478.90194263128694,8,0,1.0,1,5.909247695185485
480.0,7,1,0.875,1,39.65270243809154
457.2758450316345,8,0,1.0,1,29.73012040712842
480.0,7,1,0.875,1,23.82423127454287
462.2873224859785,8,0,1.0,1,24.979096384381755
480.0,7,1,0.875,1,41.33844665079235
480.0,7,1,0.875,1,46.3877048559694
466.07068693126246,8,0,1.0,1,25.849680645136225
480.0,7,1,0.875,1,38.95022417148452
476.0807292980372,8,0,1.0,1,24.755031884221765
480.0,7,1,0.875,1,42.042619216432925
480.0,7,1,0.875,1,47.67365005694518
474.65158181607256,8,0,1.0,1,22.564589811481166
480.0,7,1,0.875,1,44.2427788440305
480.0,7,1,0.875,1,40.33497550820478
474.5161600104175,8,0,1.0,1,22.20534473390269
480.0,7,1,0.875,1,24.296957543047878
480.0,7,1,0.875,1,40.98975952467332
480.0,7,1,0.875,1,26.092795832560128
480.0,7,1,0.875,1,39.404053283219085
475.5688331506685,8,0,1.0,1,25.34868886810534
477.7449291152648,8,0,1.0,1,24.655054151341474
478.34319104447303,8,0,1.0,1,22.17862572440869
479.5656329462938,8,0,1.0,1,8.285634773976888
480.0,7,1,0.875,1,46.333546728976586
473.08738652411535,8,0,1.0,1,22.49033733738809
479.0350843049578,8,0,1.0,1,7.070572893809192
470.5905088067042,8,0,1.0,1,25.57805218147679
474.08591960409603,8,0,1.0,1,25.622501335377137
480.0,7,1,0.875,1,43.91154181980009
480.0,7,1,0.875,1,42.559335072601826
477.99981217667045,8,0,1.0,1,23.151720836975326
480.0,7,1,0.875,1,42.324262466823896
480.0,7,1,0.875,1,43.44515464728108
480.0,7,1,0.875,1,44.84703637376832
480.0,7,1,0.875,1,42.549895146952025
466.75166959204597,8,0,1.0,1,27.620558992192304
480.0,7,1,0.875,1,41.84411886588633
471.4693012367924,8,0,1.0,1,25.650406572801682
480.0,7,1,0.875,1,43.013746105035096
476.92455664239753,8,0,1.0,1,25.748176239897724
472.0600617325298,8,0,1.0,1,24.51908282826148
471.4749635252749,8,0,1.0,1,25.91604080303945
474.6392778041356,8,0,1.0,1,26.403111879590256
480.0,7,1,0.875,1,25.26893604154844
478.1854543951205,8,0,1.0,1,29.525378406791003
480.0,7,1,0.875,1,24.608909460689265
475.3634054900737,8,0,1.0,1,21.401593415704202
468.69222182367236,8,0,1.0,1,26.553427344679097
476.71040737709734,8,0,1.0,1,24.83383706751764
480.0,7,1,0.875,1,42.153842126406275
474.7802703950294,8,0,1.0,1,25.33140605761283
480.0,7,1,0.875,1,43.67755711102431
475.22337160208195,8,0,1.0,1,23.46292013371762
480.0,7,1,0.875,1,22.40077408752279
476.1890383378169,8,0,1.0,1,27.778517951515617
472.65470923336727,8,0,1.0,1,24.731073301465052
476.0778532491965,8,0,1.0,1,6.818899160407444
480.0,7,1,0.875,1,44.95041422955195
480.0,7,1,0.875,1,41.17074318886888
475.6236186463123,8,0,1.0,1,25.93886840148534
471.3742636982342,8,0,1.0,1,24.97579391468225
476.3949550764274,8,0,1.0,1,24.06584923274932
480.0,7,1,0.875,1,26.700491081152027
480.0,7,1,0.875,1,45.03274343546076
478.6462251008865,8,0,1.0,1,23.42339401229878
480.0,7,1,0.875,1,22.217656066969678
480.0,7,1,0.875,1,44.62159315989057
480.0,7,1,0.875,1,43.29434975610927
467.9943527718218,8,0,1.0,1,26.207145508149974
476.41717008120827,8,0,1.0,1,23.080849664264907
471.6718508335383,8,0,1.0,1,23.251442999985507
480.0,7,1,0.875,1,23.12134913029441
480.0,7,1,0.875,1,44.343194310769746
480.0,7,1,0.875,1,25.66436484424018
478.7352274020602,8,0,1.0,1,26.0401003490548
480.0,7,1,0.875,1,24.632160403560754
480.0,7,1,0.875,1,27.01885195486511
470.60042451164196,8,0,1.0,1,26.494424504576724
480.0,7,1,0.875,1,45.562618176095995
474.07573667885873,8,0,1.0,1,27.34653188730081
480.0,7,1,0.875,1,23.852391002987368
480.0,7,1,0.875,1,27.170089703687964
474.47704289638386,8,0,1.0,1,27.603965171893186
480.0,7,1,0.875,1,42.850677255890986
480.0,7,1,0.875,1,40.106840111312195
480.0,7,1,0.875,1,24.73132495085702
475.9536177156214,8,0,1.0,1,24.1217321178688
475.11322778549305,8,0,1.0,1,9.432802974442392
480.0,7,1,0.875,1,42.70437304628153
480.0,7,1,0.875,1,43.26609219812253
480.0,7,1,0.875,1,42.47678061195111
480.0,7,1,0.875,1,43.018903411006036
480.0,7,1,0.875,1,41.10089073533218
480.0,7,1,0.875,1,43.53445988143895
474.4995885015304,8,0,1.0,1,25.22115012191068
480.0,7,1,0.875,1,46.257002649613064
480.0,7,1,0.875,1,40.86158860830287
480.0,7,1,0.875,1,42.26006116072193
473.8652110040565,8,0,1.0,1,22.249979841814163
479.8156729682858,8,0,1.0,1,24.189254235995385
480.0,7,1,0.875,1,41.99448877444068
480.0,7,1,0.875,1,41.08261245959348
480.0,7,1,0.875,1,44.51687153246957
467.8327363099085,8,0,1.0,1,25.40980725221275
480.0,7,1,0.875,1,45.01624650838899
474.7116284803285,8,0,1.0,1,25.767614519953383
477.0560848125399,8,0,1.0,1,24.226491174853123
480.0,7,1,0.875,1,41.94865826104963
480.0,7,1,0.875,1,42.78554153044303
471.13048194984026,8,0,1.0,1,26.157327614918895
464.62384139642455,8,0,1.0,1,24.653019833917025
480.0,7,1,0.875,1,42.90001372165636
480.0,7,1,0.875,1,45.10008140938544
480.0,7,1,0.875,1,43.26430720838238
478.86036491976506,8,0,1.0,1,8.810239018830586
476.4081185884871,8,0,1.0,1,23.444502813549576
480.0,7,1,0.875,1,44.51329709309556
473.24558064756724,8,0,1.0,1,26.108616122119088
469.63074151445363,8,0,1.0,1,27.658047722670503
480.0,7,1,0.875,1,28.004528441145798
476.46954272817237,8,0,1.0,1,23.808574571146597
480.0,7,1,0.875,1,24.026518538751784
461.415972228123,8,0,1.0,1,28.247188811890197
474.84709205802,8,0,1.0,1,26.063216795155093
480.0,7,1,0.875,1,24.021419284400586
477.57674463281614,8,0,1.0,1,22.41787990194937
477.89059348949195,8,0,1.0,1,25.887407988260776
480.0,7,1,0.875,1,44.02269808616984
480.0,7,1,0.875,1,40.96335086277018
470.23209941274234,8,0,1.0,1,26.764845581189014
480.0,7,1,0.875,1,44.82241915954471
465.4787963869563,8,0,1.0,1,27.418129875798613
480.0,7,1,0.875,1,46.487011350810484
475.2455955364524,8,0,1.0,1,25.316058542890644
480.0,7,1,0.875,1,23.133017027756097
480.0,7,1,0.875,1,22.866318333996283
471.7478078836794,8,0,1.0,1,12.037798119347922
460.9105526265127,8,0,1.0,1,27.779802979739596
480.0,7,1,0.875,1,46.91675526419098
480.0,7,1,0.875,1,25.577307258809157
480.0,7,1,0.875,1,26.489355431687898
480.0,7,1,0.875,1,42.78594193123267
480.0,7,1,0.875,1,44.10768051872429
480.0,7,1,0.875,1,44.101609880112534
480.0,7,1,0.875,1,41.10944313453159
479.50860780167403,8,0,1.0,1,25.393228024000102
475.2293033479657,8,0,1.0,1,24.786581347503635
480.0,7,1,0.875,1,45.68485823088566
474.8804567667451,8,0,1.0,1,25.976125276748252
480.0,7,1,0.875,1,24.73215022389825
480.0,7,1,0.875,1,42.861105003076986
473.67107846715453,8,0,1.0,1,25.420249952484532
480.0,7,1,0.875,1,43.066310805087205
480.0,7,1,0.875,1,22.02403551749604
468.513150326602,8,0,1.0,1,24.676086784131638
480.0,7,1,0.875,1,39.553082442244815
480.0,7,1,0.875,1,27.058910753973603
480.0,7,1,0.875,1,44.27687066916613
473.7033874283774,8,0,1.0,1,23.971651455370854
470.4594161469134,8,0,1.0,1,27.176640827407304
480.0,7,1,0.875,1,45.652225873812
469.53851299269644,8,0,1.0,1,24.035413816672108
465.9738399222893,8,0,1.0,1,26.765020303649766
474.5425981336191,8,0,1.0,1,24.266719017007155
480.0,7,1,0.875,1,42.627372705512855
480.0,7,1,0.875,1,44.00257942637085
464.19688697231834,8,0,1.0,1,27.751027817482285
456.87337957100317,8,0,1.0,1,28.127830101571412
472.19797105664605,8,0,1.0,1,25.96528713379774
472.4891680737853,8,0,1.0,1,24.93342135292916
479.3096387002116,8,0,1.0,1,22.915462145132004
480.0,7,1,0.875,1,45.22072060546711
474.72011001988733,8,0,1.0,1,23.55193995663623
480.0,7,1,0.875,1,26.361785891381118
480.0,7,1,0.875,1,42.16949848556382
480.0,7,1,0.875,1,46.0304914180513
480.0,7,1,0.875,1,42.87718452781411
465.6946745628867,8,0,1.0,1,25.494023403247155
480.0,7,1,0.875,1,23.511242423360333
476.58132985832617,8,0,1.0,1,24.6139856871142
480.0,7,1,0.875,1,41.375374704746775
474.95983856809363,8,0,1.0,1,24.155923197115346
480.0,7,1,0.875,1,42.34351284623766
470.6649648103969,8,0,1.0,1,10.482740422175244
480.0,7,1,0.875,1,43.618504717345516
480.0,7,1,0.875,1,44.59906541996311
462.52246196140794,8,0,1.0,1,28.223141123315095
469.2192163845072,8,0,1.0,1,25.239999143088596
475.940752812774,8,0,1.0,1,8.421932476739709
473.882159002746,8,0,1.0,1,22.968618170435057
468.228168973128,8,0,1.0,1,25.36969938397755
480.0,7,1,0.875,1,25.188721566238396
480.0,7,1,0.875,1,40.73399179302705
480.0,7,1,0.875,1,41.85303210661034
480.0,7,1,0.875,1,40.35812261755055
480.0,7,1,0.875,1,43.961484859246035
480.0,7,1,0.875,1,44.740585481037215
480.0,7,1,0.875,1,39.80329908710763
461.09308222523606,8,0,1.0,1,28.53091352322591
480.0,7,1,0.875,1,44.73564242810171
480.0,7,1,0.875,1,43.57888633832561
470.3436053886477,8,0,1.0,1,27.566312718918258
474.228960675796,8,0,1.0,1,10.207709071022894
475.8479116313024,8,0,1.0,1,27.98037579124006
480.0,7,1,0.875,1,41.5258305736553
466.1708254080915,8,0,1.0,1,28.813249991725975
480.0,7,1,0.875,1,26.435721040093977
460.6427265835395,8,0,1.0,1,27.710383731707324
474.51594637115323,8,0,1.0,1,23.323795144240925
480.0,7,1,0.875,1,25.3506801689469
480.0,7,1,0.875,1,42.5276337003383
480.0,7,1,0.875,1,43.168827597999794
480.0,7,1,0.875,1,43.29333560989513
480.0,7,1,0.875,1,19.62445293293704
480.0,7,1,0.875,1,42.94930597645214
464.95680042271897,8,0,1.0,1,25.321109349141132
467.24397857603276,8,0,1.0,1,10.106360296156549
456.45287355804794,8,0,1.0,1,26.306479656296887
471.9532675043293,8,0,1.0,1,25.674877042230438
478.73843765145176,8,0,1.0,1,22.934140267206693
480.0,7,1,0.875,1,24.420413555682217
480.0,7,1,0.875,1,43.49799792947664
480.0,7,1,0.875,1,45.797855372567284
475.2230762482521,8,0,1.0,1,26.417151657694525
480.0,7,1,0.875,1,22.77388158127532
473.7011598632694,8,0,1.0,1,25.076449296121663
466.75873441368094,8,0,1.0,1,29.038972490713668
480.0,7,1,0.875,1,43.81500781274285
480.0,7,1,0.875,1,41.146143353099546
476.1500056878455,8,0,1.0,1,19.403701628515716
480.0,7,1,0.875,1,41.66464286528299
475.94541912542115,8,0,1.0,1,27.29108560298044
473.1454549692861,8,0,1.0,1,27.26336486494845
463.63067986531166,8,0,1.0,1,30.408198794595044
473.1824700393563,8,0,1.0,1,24.489976361523095
480.0,7,1,0.875,1,30.883825703011595
480.0,7,1,0.875,1,42.75002619022524
480.0,7,1,0.875,1,43.410339936800156
469.7999603723669,8,0,1.0,1,24.34384894456914
473.4277396903695,8,0,1.0,1,26.354150276933925
480.0,7,1,0.875,1,44.159746305819795
468.5430664907572,8,0,1.0,1,10.79082805174032
472.9927940105456,8,0,1.0,1,27.076480486462565
472.1434121644268,8,0,1.0,1,25.494289248717603
480.0,7,1,0.875,1,21.661407859303594
480.0,7,1,0.875,1,48.4818279810892
476.49192456876176,8,0,1.0,1,22.623447515996858
480.0,7,1,0.875,1,42.178790140579224
480.0,7,1,0.875,1,45.0868541161199
480.0,7,1,0.875,1,24.233442818818066
465.80302977814944,8,0,1.0,1,23.505885521774125
480.0,7,1,0.875,1,23.73262824071334
480.0,7,1,0.875,1,42.36957551314812
477.26235712108166,8,0,1.0,1,25.77462835793301
467.31618081717016,8,0,1.0,1,25.789546962698164
480.0,7,1,0.875,1,45.520532882269926
471.7833287535371,8,0,1.0,1,22.034786816744067
480.0,7,1,0.875,1,47.49974215778779
480.0,7,1,0.875,1,43.07475107645642
480.0,7,1,0.875,1,46.632194703447844
480.0,7,1,0.875,1,42.174957501949066
479.46320489050044,8,0,1.0,1,23.618140600558036
480.0,7,1,0.875,1,38.92682093691387
477.81314280526624,8,0,1.0,1,24.28331534839584
474.100474681082,8,0,1.0,1,26.96873587880621
468.4125439655262,8,0,1.0,1,24.97651987929682
480.0,7,1,0.875,1,27.8222449547082
480.0,7,1,0.875,1,43.69223694708924
480.0,7,1,0.875,1,42.20066735308522
480.0,7,1,0.875,1,44.14192554015895
472.1094575259692,8,0,1.0,1,27.334767085104218
468.3531395483599,8,0,1.0,1,26.501824193585673
463.7745812497343,8,0,1.0,1,27.42777684286149
480.0,7,1,0.875,1,45.49689063517512
480.0,7,1,0.875,1,43.022680588930754
480.0,7,1,0.875,1,44.43257197135328
480.0,7,1,0.875,1,22.896078511558287
474.5727553959337,8,0,1.0,1,25.146011533779404
480.0,7,1,0.875,1,40.47863701929752
480.0,7,1,0.875,1,46.45211691618712
463.2534697373726,8,0,1.0,1,29.114092983234425
464.542180977352,8,0,1.0,1,27.08843918117448
480.0,7,1,0.875,1,44.478518807978304
475.1211406294376,8,0,1.0,1,23.26332843017458
469.89516174662924,8,0,1.0,1,24.098904812279848
476.4067038148984,8,0,1.0,1,7.325247120261299
480.0,7,1,0.875,1,43.379364097084576
480.0,7,1,0.875,1,42.731760316014146
480.0,7,1,0.875,1,42.470517669445634
480.0,7,1,0.875,1,45.71824930436051
477.7335920392328,8,0,1.0,1,31.85402473104732
479.53323103459434,8,0,1.0,1,23.739847105088987
475.86931595710865,8,0,1.0,1,25.422774195570916
477.14141640037315,8,0,1.0,1,24.322899666724282
480.0,7,1,0.875,1,44.37830753404441
464.163167610398,8,0,1.0,1,26.39283360602767
480.0,7,1,0.875,1,46.01636597155835
475.4919572098276,8,0,1.0,1,25.548486896793133
480.0,7,1,0.875,1,41.86821927498712
478.6982917645646,8,0,1.0,1,24.457617379399288
480.0,7,1,0.875,1,44.88912464384749
477.73641618660906,8,0,1.0,1,25.750994990848078
480.0,7,1,0.875,1,41.97168914257057
478.11202819807687,8,0,1.0,1,21.16587070297981
480.0,7,1,0.875,1,42.93519207350019
463.1844253337514,8,0,1.0,1,27.477847548707967
478.5636556369374,8,0,1.0,1,24.506447790498502
480.0,7,1,0.875,1,25.51670045401284
476.35646844437673,8,0,1.0,1,23.767013684426267
480.0,7,1,0.875,1,43.142019814572805
472.17238116728294,8,0,1.0,1,24.408219374009832
473.336286528174,8,0,1.0,1,24.46180573129199
480.0,7,1,0.875,1,24.168169350064808
467.3471038939566,8,0,1.0,1,25.464061885788617
475.9996225103151,8,0,1.0,1,20.98607338491632
480.0,7,1,0.875,1,46.23590058295527
480.0,7,1,0.875,1,41.95140219378635
473.86690319075063,8,0,1.0,1,25.491439775493483
477.6026251650566,8,0,1.0,1,24.094277263946854
478.0450986939861,8,0,1.0,1,24.89382139646087
480.0,7,1,0.875,1,43.100007715055675
480.0,7,1,0.875,1,41.72238666098756
480.0,7,1,0.875,1,23.725294773025624
477.3636555422229,8,0,1.0,1,22.508350607452385
480.0,7,1,0.875,1,45.533139329729906
480.0,7,1,0.875,1,43.56264658109942
480.0,7,1,0.875,1,43.34149577723369
480.0,7,1,0.875,1,43.51475411095853
477.97933604352716,8,0,1.0,1,7.423945715236808
480.0,7,1,0.875,1,41.591078500183
480.0,7,1,0.875,1,25.019483322742026
480.0,7,1,0.875,1,44.685390224746484
473.64766244645256,8,0,1.0,1,24.128885476034807
480.0,7,1,0.875,1,45.94686667734693
480.0,7,1,0.875,1,42.1276024404871
471.3053254386473,8,0,1.0,1,24.928902759334587
480.0,7,1,0.875,1,40.49981144940533
478.77520202900763,8,0,1.0,1,21.151652953198074
470.6817499650775,8,0,1.0,1,26.115472375073583
469.01889449277087,8,0,1.0,1,27.24062566676334
470.08575995615445,8,0,1.0,1,24.60089690847487
478.55982618168343,8,0,1.0,1,23.100888812005184
480.0,7,1,0.875,1,42.54899354120819
480.0,7,1,0.875,1,46.38460633781709
470.876820398327,8,0,1.0,1,9.50991508849149
480.0,7,1,0.875,1,26.712987384319934
476.6276514235476,8,0,1.0,1,26.14052976266128
480.0,7,1,0.875,1,42.90447200533933
473.87639901008146,8,0,1.0,1,25.896310177665118
479.51872008240645,8,0,1.0,1,24.435712741649606
480.0,7,1,0.875,1,46.09331750646065
475.75833752373,8,0,1.0,1,24.820583036560137
480.0,7,1,0.875,1,40.58756791845424
480.0,7,1,0.875,1,44.82936017358695
474.30169816325514,8,0,1.0,1,25.455372367212973
475.44966067583283,8,0,1.0,1,25.383624519666153
455.1507132939176,8,0,1.0,1,29.76702981482314
480.0,7,1,0.875,1,25.621069665609955
480.0,7,1,0.875,1,21.334768860718633
471.63809601968916,8,0,1.0,1,25.87337317530203
480.0,7,1,0.875,1,45.13967853921615
473.2385049950029,8,0,1.0,1,23.827909013662037
465.7979762357213,8,0,1.0,1,25.955302261330065
480.0,7,1,0.875,1,46.660170614828154
480.0,7,1,0.875,1,44.93321267521529
480.0,7,1,0.875,1,25.71468973634999
465.21504825349706,8,0,1.0,1,24.824391977839788
466.341328465734,8,0,1.0,1,26.153816936094668
480.0,7,1,0.875,1,41.593867544612905
480.0,7,1,0.875,1,24.641355517031528
